Date,Action,Ticker,Quantity,Price,Cash
2022-01-20,BUY,CL=F,11499,86.95999908447266,46.97052764892578
2022-09-27,SELL,CL=F,11499,76.70999908447266,882135.25
2022-09-30,BUY,CL=F,10859,81.2300033569336,58.64354705810547
2022-12-08,SELL,CL=F,10859,72.01000213623047,782015.2567443848
2022-12-21,BUY,CL=F,10277,76.08999633789062,38.3643798828125
